"localID","SurveyDate","X","Year","Month","Day","Observer","Latitude","Longitude","County","State","common_name","Comments","AOU_code","EnglishFull","Genus","Species","isodate","state_name"
"1803","NULL","","2011","4","21","Taylor","NULL","NULL","Lewis & Clark","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1804","NULL","","2009","6","NULL","Cozzens","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",NA,"Montana"
"1805","6/26/2009","00:00.0","2009","6","26","Prellwitz","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-26,"Montana"
"1806","6/26/2009","00:00.0","2009","6","26","Prellwitz","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-26,"Montana"
"1807","7/4/2010","00:00.0","2010","7","4","Tilly/Prellwitz","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2010-07-04,"Montana"
"1808","7/4/2010","00:00.0","2010","7","4","Tilly/Prellwitz","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-07-04,"Montana"
"1809","7/4/2010","00:00.0","2010","7","4","Tilly/Prellwitz","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-07-04,"Montana"
"1810","7/4/2011","00:00.0","2011","7","4","Tilly","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-07-04,"Montana"
"1811","7/4/2011","00:00.0","2011","7","4","Tilly","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-07-04,"Montana"
"1812","7/4/2011","00:00.0","2011","7","4","Tilly","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-07-04,"Montana"
"1813","5/13/2011","00:00.0","2011","5","13","Vore/Hammond","NULL","NULL","Flathead","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-13,"Montana"
"1814","5/28/2009","00:00.0","2009","5","28","DuBois","NULL","NULL","Granite","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-28,"Montana"
"1815","7/12/2011","00:00.0","2011","7","12","DuBois et al.","NULL","NULL","Granite","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-07-12,"Montana"
"1816","6/1/2009","00:00.0","2009","6","1","Mulligan","NULL","NULL","Valley","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-01,"Montana"
"1817","6/26/2009","00:00.0","2009","6","26","Tilly","NULL","NULL","Valley","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-26,"Montana"
"1818","6/26/2009","00:00.0","2009","6","26","Tilly","NULL","NULL","Valley","MT","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2009-06-26,"Montana"
"1819","6/26/2009","00:00.0","2009","6","26","Tilly","NULL","NULL","Valley","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-26,"Montana"
"1820","7/6/2010","00:00.0","2010","7","6","Tilly/Johnson","NULL","NULL","Valley","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2010-07-06,"Montana"
"1821","7/6/2010","00:00.0","2010","7","6","Tilly/Johnson","NULL","NULL","Valley","MT","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2010-07-06,"Montana"
"1822","7/6/2010","00:00.0","2010","7","6","Tilly/Johnson","NULL","NULL","Valley","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-07-06,"Montana"
"1823","7/6/2010","00:00.0","2010","7","6","Tilly/Johnson","NULL","NULL","Valley","MT","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2010-07-06,"Montana"
"1824","6/21/2011","00:00.0","2011","6","21","Tilly","NULL","NULL","Garfield","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-06-21,"Montana"
"1825","6/21/2011","00:00.0","2011","6","21","Tilly","NULL","NULL","Garfield","MT","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2011-06-21,"Montana"
"1826","6/22/2011","00:00.0","2011","6","22","Tilly","NULL","NULL","Garfield","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2011-06-22,"Montana"
"1827","6/23/2011","00:00.0","2011","6","23","Tilly","NULL","NULL","Garfield","MT","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2011-06-23,"Montana"
"1828","7/20/2009","00:00.0","2009","7","20","Amestoy/Donahey","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2009-07-20,"Montana"
"1829","7/1/2010","00:00.0","2010","7","1","Amestoy/George","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-07-01,"Montana"
"1830","6/10/2009","00:00.0","2009","6","10","Paige/Wightman","NULL","NULL","Teton","MT","Western or Clark's Grebe","NULL","NULL",NA,NA,NA,2009-06-10,"Montana"
"1831","6/4/2010","00:00.0","2010","6","4","Doney","NULL","NULL","Teton","MT","Clark's Grebe","NULL","00011","Clark's Grebe","Aechmophorus","clarkii",2010-06-04,"Montana"
"1832","6/4/2010","00:00.0","2010","6","4","Doney","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2010-06-04,"Montana"
"1833","6/24/2010","00:00.0","2010","6","24","Doney","NULL","NULL","Teton","MT","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-06-24,"Montana"
"1834","6/21/2011","00:00.0","2011","6","21","Wightman/Lonner","NULL","NULL","Teton","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2011-06-21,"Montana"
"1835","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2011-06-21,"Montana"
"1836","6/21/2011","00:00.0","2011","6","21","Wightman/Lonner","NULL","NULL","Teton","MT","Ring-billed or California Gull","NULL","NULL",NA,NA,NA,2011-06-21,"Montana"
"1837","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2011-06-21,"Montana"
"1838","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Western or Clark's Grebe","NULL","NULL",NA,NA,NA,2011-06-21,"Montana"
"1839","6/11/2009","00:00.0","2009","6","11","Paige/Wightman","NULL","NULL","Teton","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2009-06-11,"Montana"
"1840","6/4/2010","00:00.0","2010","6","4","Doney","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2010-06-04,"Montana"
"1841","6/24/2010","00:00.0","2010","6","24","Doney","NULL","NULL","Teton","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2010-06-24,"Montana"
"1842","6/21/2011","00:00.0","2011","6","21","Wightman/Lonner","NULL","NULL","Teton","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-06-21,"Montana"
"1843","6/10/2009","00:00.0","2009","6","10","Paige/Wightman","NULL","NULL","Teton","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-10,"Montana"
"1844","6/10/2009","00:00.0","2009","6","10","Paige/Wightman","NULL","NULL","Teton","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2009-06-10,"Montana"
"1845","6/10/2009","00:00.0","2009","6","10","Paige/Wightman","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2009-06-10,"Montana"
"1846","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2011-06-21,"Montana"
"1847","6/11/2009","00:00.0","2009","6","11","Paige/Wightman","NULL","NULL","Teton","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-11,"Montana"
"1848","6/11/2009","00:00.0","2009","6","11","Paige/Wightman","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2009-06-11,"Montana"
"1849","6/11/2009","00:00.0","2009","6","11","Paige/Wightman","NULL","NULL","Teton","MT","Western or Clark's Grebe","NULL","NULL",NA,NA,NA,2009-06-11,"Montana"
"1850","6/4/2010","00:00.0","2010","6","4","Doney","NULL","NULL","Teton","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-06-04,"Montana"
"1851","6/24/2010","00:00.0","2010","6","24","Doney","NULL","NULL","Teton","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2010-06-24,"Montana"
"1852","6/24/2010","00:00.0","2010","6","24","Doney","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2010-06-24,"Montana"
"1853","6/24/2010","00:00.0","2010","6","24","Doney","NULL","NULL","Teton","MT","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-06-24,"Montana"
"1854","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-06-21,"Montana"
"1855","6/21/2011","00:00.0","2011","6","21","Wightman/Lonner","NULL","NULL","Teton","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-06-21,"Montana"
"1856","6/21/2011","00:00.0","2011","6","21","Wightman/Lonner","NULL","NULL","Teton","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2011-06-21,"Montana"
"1857","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2011-06-21,"Montana"
"1858","6/21/2011","00:00.0","2011","6","21","Wightman","NULL","NULL","Teton","MT","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2011-06-21,"Montana"
"1859","7/13/2009","00:00.0","2009","7","13","Prellwitz","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-07-13,"Montana"
"1860","7/13/2009","00:00.0","2009","7","13","Prellwitz","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-07-13,"Montana"
"1861","7/9/2010","00:00.0","2010","7","9","Prellwitz","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-07-09,"Montana"
"1862","7/9/2010","00:00.0","2010","7","9","Prellwitz","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-07-09,"Montana"
"1863","7/7/2011","00:00.0","2011","7","7","Prellwitz","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-07-07,"Montana"
"1864","7/7/2011","00:00.0","2011","7","7","Prellwitz","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-07-07,"Montana"
"1865","5/6/2011","00:00.0","2011","5","6","Doney","NULL","NULL","Gallatin","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-06,"Montana"
"1866","5/6/2011","00:00.0","2011","5","6","Doney","NULL","NULL","Beaverhead","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-06,"Montana"
"1867","NULL","","2011","4","25","Stewart","NULL","NULL","Stillwater","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1868","6/9/2010","00:00.0","2010","6","9","Wightman/Doney","NULL","NULL","Lewis & Clark","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-06-09,"Montana"
"1869","NULL","","2011","4","27","Wightman","NULL","NULL","Lewis & Clark","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1870","6/13/2009","00:00.0","2009","6","13","Tilly","NULL","NULL","Sheridan","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2009-06-13,"Montana"
"1871","6/21/2010","00:00.0","2010","6","21","Tilly","NULL","NULL","Sheridan","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2010-06-21,"Montana"
"1872","6/21/2010","00:00.0","2010","6","21","Tilly","NULL","NULL","Sheridan","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-21,"Montana"
"1873","7/14/2010","00:00.0","2010","7","14","Jamison/Spaur","NULL","NULL","Sheridan","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-07-14,"Montana"
"1874","6/18/2011","00:00.0","2011","6","18","Tilly","NULL","NULL","Sheridan","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2011-06-18,"Montana"
"1875","6/18/2011","00:00.0","2011","6","18","Tilly","NULL","NULL","Sheridan","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2011-06-18,"Montana"
"1876","7/10/2009","00:00.0","2009","7","10","Prellwitz","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-07-10,"Montana"
"1877","7/27/2010","00:00.0","2010","7","27","Prellwitz","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2010-07-27,"Montana"
"1878","7/11/2011","00:00.0","2011","7","11","Amestoy et al.","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-07-11,"Montana"
"1879","5/4/2011","00:00.0","2011","5","4","Doney","NULL","NULL","Madison","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-04,"Montana"
"1880","4/13/2011","00:00.0","2011","4","13","DuBois","NULL","NULL","Madison","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-04-13,"Montana"
"753","4/20/2004","00:00.0","2004","4","20","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2004-04-20,"Colorado"
"754","4/27/2005","00:00.0","2005","4","27","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2005-04-27,"Colorado"
"755","NULL","","1978","NULL","NULL","Graul/Miller","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Colorado"
"756","NULL","","1981","NULL","NULL","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Colorado"
"757","NULL","","1999","NULL","NULL","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Colorado"
"758","NULL","","2000","NULL","NULL","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Colorado"
"759","NULL","","2001","NULL","NULL","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Colorado"
"760","NULL","","2008","NULL","NULL","NULL","NULL","NULL","Weld","CO","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",NA,"Colorado"
"761","NULL","","2008","NULL","NULL","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",NA,"Colorado"
"762","NULL","","2008","NULL","NULL","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Colorado"
"763","4/22/2000","00:00.0","2000","4","22","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2000-04-22,"Colorado"
"764","4/13/2001","00:00.0","2001","4","13","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2001-04-13,"Colorado"
"765","4/28/2002","00:00.0","2002","4","28","NULL","NULL","NULL","Weld","CO","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2002-04-28,"Colorado"
"766","4/28/2002","00:00.0","2002","4","28","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2002-04-28,"Colorado"
"767","4/28/2002","00:00.0","2002","4","28","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2002-04-28,"Colorado"
"768","4/28/2002","00:00.0","2002","4","28","NULL","NULL","NULL","Weld","CO","Great Egret","NULL","01960","Great Egret","Ardea","alba",2002-04-28,"Colorado"
"769","4/28/2002","00:00.0","2002","4","28","NULL","NULL","NULL","Weld","CO","Snowy Egret","NULL","01970","Snowy Egret","Egretta","thula",2002-04-28,"Colorado"
"770","4/18/2003","00:00.0","2003","4","18","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2003-04-18,"Colorado"
"771","4/20/2003","00:00.0","2003","4","20","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2003-04-20,"Colorado"
"772","4/20/2004","00:00.0","2004","4","20","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2004-04-20,"Colorado"
"773","4/20/2004","00:00.0","2004","4","20","NULL","NULL","NULL","Weld","CO","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2004-04-20,"Colorado"
"774","4/28/2004","00:00.0","2004","4","28","NULL","NULL","NULL","Weld","CO","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2004-04-28,"Colorado"
"775","4/27/2005","00:00.0","2005","4","27","NULL","NULL","NULL","Weld","CO","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2005-04-27,"Colorado"
"776","4/27/2005","00:00.0","2005","4","27","NULL","NULL","NULL","Weld","CO","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2005-04-27,"Colorado"
